1	49.27813868	123.1283846
2	49.23332044	123.1012058
3	45.39585563	122.7521664
4	45.52279153	122.6811915
5	37.76122411	122.4348164
6	37.77777043	122.4228001
7	37.78647887	122.4035633
8	47.44341439	122.3025513
9	37.71034324	122.2121245
10	38.59585757	121.3864633
11	39.3280367	120.2401895
12	34.01499205	118.4957944
13	33.94687998	118.4074924
14	33.83214646	118.2794416
15	33.81299459	118.1659963
16	33.15947816	117.3507321
17	32.7430128	117.2492917
18	33.1338901	117.2062226
19	33.096558		117.1996992
20	33.44876521	112.0750626
21	40.78622803	111.9822264
22	30.40531326	97.8743434
23	30.23590912	97.79513958
24	30.26999103	97.75540383
25	30.32270665	97.7395949
26	30.20155733	97.66712666
27	34.18564603	97.16569783
28	37.76623674	96.98147893
29	32.91302203	96.63752317
30	38.95428622	95.25288105
31	39.2094718	94.6475782
32	39.0442361	94.62074339
33	38.99277608	94.5952756
34	39.04133318	94.59359407
35	35.13600564	90.00556095
36	42.00957489	87.88776398
37	41.94311284	87.69778758
38	38.15881247	87.54945527
39	34.75361892	86.74097435
40	40.04685367	86.49198547
41	39.52707205	85.73344262
42	38.15222383	85.06956875
43	39.25361638	84.42614732
44	33.77176318	84.38933373
45	39.9575398	82.99533427
46	40.05173071	82.91527748
47	38.36469233	82.69729972
48	28.43117564	81.3080442
49	28.55531488	81.20237125
50	26.07116242	80.14208794
