1	49.254584		123.1213868
2	49.02813868	123.1283846
3	49.52813868	123.1283846
4	49.27813868	123.3783846
5	49.27813868	122.8783846
6	49.63813868	123.1283846
7	48.91813868	123.1283846
8	49.27813868	123.3983846
9	49.27813868	122.8583846
10	49.39813868	123.1283846
11	49.23332044	123.1012058
12	48.98332044	123.1012058
13	49.48332044	123.1012058
14	49.23332044	123.3512058
15	49.23332044	122.8512058
16	49.59332044	123.1012058
17	48.87332044	123.1012058
18	49.23332044	123.3712058
19	49.23332044	122.8312058
20	49.35332044	123.1012058
21	45.39585563	122.7521664
22	45.14585563	122.7521664
23	45.64585563	122.7521664
24	45.39585563	123.0021664
25	45.39585563	122.5021664
26	45.75585563	122.7521664
27	45.03585563	122.7521664
28	45.39585563	123.0221664
29	45.39585563	122.4821664
30	45.51585563	122.7521664
31	45.52279153	122.6811915
32	45.27279153	122.6811915
33	45.77279153	122.6811915
34	45.52279153	122.9311915
35	45.52279153	122.4311915
36	45.88279153	122.6811915
37	45.16279153	122.6811915
38	45.52279153	122.9511915
39	45.52279153	122.4111915
40	45.64279153	122.6811915
41	37.76122411	122.4348164
42	37.51122411	122.4348164
43	38.01122411	122.4348164
44	37.76122411	122.6848164
45	37.76122411	122.1848164
46	38.12122411	122.4348164
47	37.40122411	122.4348164
48	37.76122411	122.7048164
49	37.76122411	122.1648164
50	37.88122411	122.4348164
51	37.77777043	122.4228001
52	37.52777043	122.4228001
53	38.02777043	122.4228001
54	37.77777043	122.6728001
55	37.77777043	122.1728001
56	38.13777043	122.4228001
57	37.41777043	122.4228001
58	37.77777043	122.6928001
59	37.77777043	122.1528001
60	37.89777043	122.4228001
61	37.78647887	122.4035633
62	37.53647887	122.4035633
63	38.03647887	122.4035633
64	37.78647887	122.6535633
65	37.78647887	122.1535633
66	38.14647887	122.4035633
67	37.42647887	122.4035633
68	37.78647887	122.6735633
69	37.78647887	122.1335633
70	37.90647887	122.4035633
71	47.44341439	122.3025513
72	47.19341439	122.3025513
73	47.69341439	122.3025513
74	47.44341439	122.5525513
75	47.44341439	122.0525513
76	47.80341439	122.3025513
77	47.08341439	122.3025513
78	47.44341439	122.5725513
79	47.44341439	122.0325513
80	47.56341439	122.3025513
81	37.71034324	122.2121245
82	37.46034324	122.2121245
83	37.96034324	122.2121245
84	37.71034324	122.4621245
85	37.71034324	121.9621245
86	38.07034324	122.2121245
87	37.35034324	122.2121245
88	37.71034324	122.4821245
89	37.71034324	121.9421245
90	37.83034324	122.2121245
91	38.59585757	121.3864633
92	38.34585757	121.3864633
93	38.84585757	121.3864633
94	38.59585757	121.6364633
95	38.59585757	121.1364633
96	38.95585757	121.3864633
97	38.23585757	121.3864633
98	38.59585757	121.6564633
99	38.59585757	121.1164633
100	38.71585757	121.3864633
101	39.3280367	120.2401895
102	39.0780367	120.2401895
103	39.5780367	120.2401895
104	39.3280367	120.4901895
105	39.3280367	119.9901895
106	39.6880367	120.2401895
107	38.9680367	120.2401895
108	39.3280367	120.5101895
109	39.3280367	119.9701895
110	39.4480367	120.2401895
111	34.01499205	118.4957944
112	33.76499205	118.4957944
113	34.26499205	118.4957944
114	34.01499205	118.7457944
115	34.01499205	118.2457944
116	34.37499205	118.4957944
117	33.65499205	118.4957944
118	34.01499205	118.7657944
119	34.01499205	118.2257944
120	34.13499205	118.4957944
121	33.94687998	118.4074924
122	33.69687998	118.4074924
123	34.19687998	118.4074924
124	33.94687998	118.6574924
125	33.94687998	118.1574924
126	34.30687998	118.4074924
127	33.58687998	118.4074924
128	33.94687998	118.6774924
129	33.94687998	118.1374924
130	34.06687998	118.4074924
131	33.83214646	118.2794416
132	33.58214646	118.2794416
133	34.08214646	118.2794416
134	33.83214646	118.5294416
135	33.83214646	118.0294416
136	34.19214646	118.2794416
137	33.47214646	118.2794416
138	33.83214646	118.5494416
139	33.83214646	118.0094416
140	33.95214646	118.2794416
141	33.81299459	118.1659963
142	33.56299459	118.1659963
143	34.06299459	118.1659963
144	33.81299459	118.4159963
145	33.81299459	117.9159963
146	34.17299459	118.1659963
147	33.45299459	118.1659963
148	33.81299459	118.4359963
149	33.81299459	117.8959963
150	33.93299459	118.1659963
151	33.15947816	117.3507321
152	32.90947816	117.3507321
153	33.40947816	117.3507321
154	33.15947816	117.6007321
155	33.15947816	117.1007321
156	33.51947816	117.3507321
157	32.79947816	117.3507321
158	33.15947816	117.6207321
159	33.15947816	117.0807321
160	33.27947816	117.3507321
161	32.7430128	117.2492917
162	32.4930128	117.2492917
163	32.9930128	117.2492917
164	32.7430128	117.4992917
165	32.7430128	116.9992917
166	33.1030128	117.2492917
167	32.3830128	117.2492917
168	32.7430128	117.5192917
169	32.7430128	116.9792917
170	32.8630128	117.2492917
171	33.1338901	117.2062226
172	32.8838901	117.2062226
173	33.3838901	117.2062226
174	33.1338901	117.4562226
175	33.1338901	116.9562226
176	33.4938901	117.2062226
177	32.7738901	117.2062226
178	33.1338901	117.4762226
179	33.1338901	116.9362226
180	33.2538901	117.2062226
181	33.096558	117.1996992
182	32.846558	117.1996992
183	33.346558	117.1996992
184	33.096558	117.4496992
185	33.096558	116.9496992
186	33.456558	117.1996992
187	32.736558	117.1996992
188	33.096558	117.4696992
189	33.096558	116.9296992
190	33.216558	117.1996992
191	33.44876521	112.0750626
192	33.19876521	112.0750626
193	33.69876521	112.0750626
194	33.44876521	112.3250626
195	33.44876521	111.8250626
196	33.80876521	112.0750626
197	33.08876521	112.0750626
198	33.44876521	112.3450626
199	33.44876521	111.8050626
200	33.56876521	112.0750626
201	40.78622803	111.9822264
202	40.53622803	111.9822264
203	41.03622803	111.9822264
204	40.78622803	112.2322264
205	40.78622803	111.7322264
206	41.14622803	111.9822264
207	40.42622803	111.9822264
208	40.78622803	112.2522264
209	40.78622803	111.7122264
210	40.90622803	111.9822264
211	30.40531326	97.8743434
212	30.15531326	97.8743434
213	30.65531326	97.8743434
214	30.40531326	98.1243434
215	30.40531326	97.6243434
216	30.76531326	97.8743434
217	30.04531326	97.8743434
218	30.40531326	98.1443434
219	30.40531326	97.6043434
220	30.52531326	97.8743434
221	30.23590912	97.79513958
222	29.98590912	97.79513958
223	30.48590912	97.79513958
224	30.23590912	98.04513958
225	30.23590912	97.54513958
226	30.59590912	97.79513958
227	29.87590912	97.79513958
228	30.23590912	98.06513958
229	30.23590912	97.52513958
230	30.35590912	97.79513958
231	30.26999103	97.75540383
232	30.01999103	97.75540383
233	30.51999103	97.75540383
234	30.26999103	98.00540383
235	30.26999103	97.50540383
236	30.62999103	97.75540383
237	29.90999103	97.75540383
238	30.26999103	98.02540383
239	30.26999103	97.48540383
240	30.38999103	97.75540383
241	30.32270665	97.7395949
242	30.07270665	97.7395949
243	30.57270665	97.7395949
244	30.32270665	97.9895949
245	30.32270665	97.4895949
246	30.68270665	97.7395949
247	29.96270665	97.7395949
248	30.32270665	98.0095949
249	30.32270665	97.4695949
250	30.44270665	97.7395949
251	30.20155733	97.66712666
252	29.95155733	97.66712666
253	30.45155733	97.66712666
254	30.20155733	97.91712666
255	30.20155733	97.41712666
256	30.56155733	97.66712666
257	29.84155733	97.66712666
258	30.20155733	97.93712666
259	30.20155733	97.39712666
260	30.32155733	97.66712666
261	34.18564603	97.16569783
262	33.93564603	97.16569783
263	34.43564603	97.16569783
264	34.18564603	97.41569783
265	34.18564603	96.91569783
266	34.54564603	97.16569783
267	33.82564603	97.16569783
268	34.18564603	97.43569783
269	34.18564603	96.89569783
270	34.30564603	97.16569783
271	37.76623674	96.98147893
272	37.51623674	96.98147893
273	38.01623674	96.98147893
274	37.76623674	97.23147893
275	37.76623674	96.73147893
276	38.12623674	96.98147893
277	37.40623674	96.98147893
